T,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,Vp
87,2.19941139221191,2.33137607574462,2.30693817138671,2.19452381134033,2.38513946533203,2.15542316436767,2.33626365661621,2.174973487854,2.2287368774414,2.28738784790039,2.21896171569824,2.21896171569824,2.23362445831298,2.33626365661621,2.25806236267089,2.11143493652343,2.3655891418457,2.25806236267089,2.28738784790039,2.25729063937538
88,2.21896171569824,2.34115123748779,2.3118257522583,2.21407413482666,2.38513946533203,2.16031074523925,2.35092639923095,2.18963623046875,2.25806236267089,2.3118257522583,2.23851203918457,2.24828720092773,2.25806236267089,2.35092639923095,2.2825002670288,2.12609767913818,2.39002704620361,2.28738784790039,2.3118257522583,2.27555475736919
89,2.24828720092773,2.36070156097412,2.33626365661621,2.23362445831298,2.40468978881835,2.18474864959716,2.37536430358886,2.22384929656982,2.27272510528564,2.32160091400146,2.25806236267089,2.26294994354248,2.27761268615722,2.37047672271728,2.30693817138671,2.15053558349609,2.40468978881835,2.29227542877197,2.32160091400146,2.29510508085552
90,2.26294994354248,2.37536430358886,2.35092639923095,2.23851203918457,2.4193525314331,2.20918655395507,2.38513946533203,2.24339962005615,2.27272510528564,2.34115123748779,2.27761268615722,2.27272510528564,2.31671333312988,2.39980220794677,2.32648849487304,2.16519832611084,2.42912769317627,2.3118257522583,2.34115123748779,2.31259747555381
91,2.26783752441406,2.39491462707519,2.3655891418457,2.25806236267089,2.43401527404785,2.2287368774414,2.39980220794677,2.25317478179931,2.29227542877197,2.35581398010253,2.29716300964355,2.30205059051513,2.32160091400146,2.41446495056152,2.34115123748779,2.19941139221191,2.44379043579101,2.33137607574462,2.35581398010253,2.32931814695659
92,2.28738784790039,2.39980220794677,2.38025188446044,2.27272510528564,2.46334075927734,2.24828720092773,2.41446495056152,2.2825002670288,2.30693817138671,2.38513946533203,2.3118257522583,2.3118257522583,2.35092639923095,2.42424011230468,2.36070156097412,2.21896171569824,2.46334075927734,2.35581398010253,2.38513946533203,2.34861122934441
93,2.30693817138671,2.40957736968994,2.38025188446044,2.28738784790039,2.48289108276367,2.26294994354248,2.43401527404785,2.30205059051513,2.32160091400146,2.39980220794677,2.34603881835937,2.32648849487304,2.36070156097412,2.44867801666259,2.37047672271728,2.2287368774414,2.47800350189209,2.3655891418457,2.39980220794677,2.36378845415617
94,2.31671333312988,2.44379043579101,2.40957736968994,2.30693817138671,2.49755382537841,2.30205059051513,2.45356559753418,2.32648849487304,2.33626365661621,2.40468978881835,2.35581398010253,2.35092639923095,2.38025188446044,2.47800350189209,2.39491462707519,2.23851203918457,2.49755382537841,2.39002704620361,2.40468978881835,2.383596018741
95,2.33626365661621,2.45845317840576,2.42912769317627,2.32160091400146,2.51710414886474,2.33137607574462,2.45845317840576,2.35092639923095,2.34115123748779,2.42912769317627,2.37047672271728,2.35581398010253,2.37536430358886,2.49755382537841,2.4193525314331,2.25806236267089,2.50732898712158,2.41446495056152,2.42912769317627,2.40005944904528
96,2.35092639923095,2.48289108276367,2.42912769317627,2.33137607574462,2.53665447235107,2.35092639923095,2.48777866363525,2.36070156097412,2.37047672271728,2.44379043579101,2.38513946533203,2.38513946533203,2.39491462707519,2.51710414886474,2.42424011230468,2.26783752441406,2.51710414886474,2.42912769317627,2.44379043579101,2.41626563825105
97,2.37536430358886,2.49266624450683,2.46334075927734,2.35092639923095,2.55131721496582,2.3655891418457,2.50732898712158,2.37047672271728,2.38025188446044,2.45845317840576,2.40468978881835,2.40957736968994,2.42912769317627,2.54154205322265,2.45356559753418,2.30693817138671,2.54154205322265,2.44379043579101,2.45845317840576,2.4371021672299
98,2.39980220794677,2.50732898712158,2.48777866363525,2.36070156097412,2.56597995758056,2.37047672271728,2.52687931060791,2.38513946533203,2.40468978881835,2.47800350189209,2.42424011230468,2.42912769317627,2.45356559753418,2.56109237670898,2.48777866363525,2.32648849487304,2.56109237670898,2.46334075927734,2.47800350189209,2.45639524961772
99,2.41446495056152,2.52687931060791,2.50732898712158,2.37047672271728,2.57575511932373,2.39491462707519,2.54642963409423,2.39980220794677,2.41446495056152,2.50244140625,2.42912769317627,2.44379043579101,2.45845317840576,2.58064270019531,2.53176689147949,2.33626365661621,2.58064270019531,2.48289108276367,2.50244140625,2.47363040321751
100,2.43890285491943,2.53665447235107,2.52687931060791,2.39980220794677,2.58553028106689,2.41446495056152,2.56597995758056,2.42424011230468,2.43401527404785,2.51710414886474,2.44379043579101,2.45845317840576,2.49266624450683,2.59530544281005,2.54642963409423,2.36070156097412,2.60019302368164,2.50244140625,2.51710414886474,2.49266624450683
101,2.44867801666259,2.54642963409423,2.53665447235107,2.42424011230468,2.60019302368164,2.42912769317627,2.58064270019531,2.43401527404785,2.44867801666259,2.54154205322265,2.4731159210205,2.48777866363525,2.51710414886474,2.60508060455322,2.56109237670898,2.37047672271728,2.60508060455322,2.50244140625,2.54154205322265,2.50810071041709
102,2.46822834014892,2.5562047958374,2.54642963409423,2.44379043579101,2.6099681854248,2.46334075927734,2.58553028106689,2.45845317840576,2.45356559753418,2.56109237670898,2.47800350189209,2.51710414886474,2.53665447235107,2.63440608978271,2.57575511932373,2.39980220794677,2.62463092803955,2.52199172973632,2.56109237670898,2.52610758731239
103,2.48777866363525,2.57575511932373,2.57575511932373,2.45845317840576,2.63440608978271,2.4731159210205,2.61974334716796,2.4731159210205,2.4731159210205,2.57575511932373,2.49755382537841,2.52687931060791,2.56109237670898,2.64906883239746,2.60508060455322,2.39980220794677,2.64418125152587,2.53176689147949,2.57575511932373,2.5441144642077
104,2.49755382537841,2.59041786193847,2.58553028106689,2.4731159210205,2.64906883239746,2.48777866363525,2.63929367065429,2.48289108276367,2.49755382537841,2.60019302368164,2.51221656799316,2.54642963409423,2.57575511932373,2.65884399414062,2.63440608978271,2.4193525314331,2.63929367065429,2.5562047958374,2.60019302368164,2.56032065341347
105,2.51710414886474,2.60508060455322,2.60019302368164,2.48777866363525,2.65884399414062,2.51221656799316,2.6637315750122,2.49755382537841,2.51221656799316,2.62463092803955,2.54642963409423,2.56597995758056,2.59530544281005,2.66861915588378,2.63440608978271,2.44379043579101,2.65395641326904,2.58553028106689,2.62463092803955,2.57884201250578
106,2.52199172973632,2.62463092803955,2.61974334716796,2.50244140625,2.66861915588378,2.52687931060791,2.66861915588378,2.52199172973632,2.52199172973632,2.63929367065429,2.5562047958374,2.57575511932373,2.6099681854248,2.67350673675537,2.64418125152587,2.46334075927734,2.67350673675537,2.61485576629638,2.63929367065429,2.59299027292352
107,2.53665447235107,2.64418125152587,2.62951850891113,2.51221656799316,2.70771980285644,2.5562047958374,2.68816947937011,2.53665447235107,2.54154205322265,2.65884399414062,2.56109237670898,2.62951850891113,2.61485576629638,2.69794464111328,2.6637315750122,2.49266624450683,2.69305706024169,2.64418125152587,2.65884399414062,2.61408404300087
108,2.55131721496582,2.64906883239746,2.63929367065429,2.52199172973632,2.72238254547119,2.58064270019531,2.70771980285644,2.57086753845214,2.55131721496582,2.6637315750122,2.57086753845214,2.63929367065429,2.63440608978271,2.71260738372802,2.67839431762695,2.50732898712158,2.70771980285644,2.65884399414062,2.6637315750122,2.6279750623201
109,2.56597995758056,2.66861915588378,2.65884399414062,2.54642963409423,2.74193286895752,2.59530544281005,2.7174949645996,2.59041786193847,2.57086753845214,2.67839431762695,2.60508060455322,2.64906883239746,2.65395641326904,2.74193286895752,2.69794464111328,2.51710414886474,2.7174949645996,2.67839431762695,2.67839431762695,2.6459819392154
110,2.58064270019531,2.68816947937011,2.67350673675537,2.57086753845214,2.7468204498291,2.61485576629638,2.74193286895752,2.60508060455322,2.58553028106689,2.69305706024169,2.62951850891113,2.65884399414062,2.6637315750122,2.74193286895752,2.72727012634277,2.53665447235107,2.72727012634277,2.68816947937011,2.69305706024169,2.66141640512566
111,2.60019302368164,2.70771980285644,2.70283222198486,2.62951850891113,2.75659561157226,2.62463092803955,2.76637077331543,2.6099681854248,2.60019302368164,2.70283222198486,2.64418125152587,2.66861915588378,2.68328189849853,2.75170803070068,2.75659561157226,2.55131721496582,2.73704528808593,2.70283222198486,2.70283222198486,2.67890879982396
112,2.61485576629638,2.72238254547119,2.7174949645996,2.65395641326904,2.76637077331543,2.64418125152587,2.77125835418701,2.62951850891113,2.62463092803955,2.7174949645996,2.6637315750122,2.68816947937011,2.69794464111328,2.77125835418701,2.75659561157226,2.56109237670898,2.75659561157226,2.72727012634277,2.7174949645996,2.69485774793123
113,2.62463092803955,2.75659561157226,2.72238254547119,2.67350673675537,2.78103351593017,2.65395641326904,2.78103351593017,2.64418125152587,2.63929367065429,2.72238254547119,2.66861915588378,2.69305706024169,2.72238254547119,2.78592109680175,2.78103351593017,2.58553028106689,2.77125835418701,2.74193286895752,2.72238254547119,2.70900600834896
114,2.63929367065429,2.77125835418701,2.74193286895752,2.67839431762695,2.78592109680175,2.66861915588378,2.80547142028808,2.64418125152587,2.65395641326904,2.74193286895752,2.68816947937011,2.70771980285644,2.74193286895752,2.8005838394165,2.79569625854492,2.60019302368164,2.78592109680175,2.7468204498291,2.74193286895752,2.7231542687667
115,2.6637315750122,2.8005838394165,2.77125835418701,2.70283222198486,2.8005838394165,2.68328189849853,2.82013416290283,2.70283222198486,2.6637315750122,2.75659561157226,2.70283222198486,2.73215770721435,2.76637077331543,2.82502174377441,2.82013416290283,2.61485576629638,2.80547142028808,2.76637077331543,2.75659561157226,2.74501976213957
116,2.67839431762695,2.81035900115966,2.78103351593017,2.70771980285644,2.81524658203125,2.69794464111328,2.83479690551757,2.7174949645996,2.69305706024169,2.76148319244384,2.71260738372802,2.74193286895752,2.77125835418701,2.83968448638916,2.83968448638916,2.63440608978271,2.81524658203125,2.77614593505859,2.76148319244384,2.75736733486777
117,2.68328189849853,2.82502174377441,2.79080867767334,2.72727012634277,2.84457206726074,2.7174949645996,2.8543472290039,2.72727012634277,2.69794464111328,2.77614593505859,2.73704528808593,2.7468204498291,2.78103351593017,2.86412239074707,2.84457206726074,2.63929367065429,2.82502174377441,2.78592109680175,2.77614593505859,2.77074387199
118,2.69794464111328,2.84457206726074,2.80547142028808,2.73704528808593,2.87389755249023,2.73215770721435,2.87878513336181,2.75170803070068,2.72238254547119,2.78592109680175,2.74193286895752,2.75170803070068,2.80547142028808,2.87389755249023,2.86412239074707,2.66861915588378,2.84945964813232,2.80547142028808,2.78592109680175,2.78823626668829
119,2.74193286895752,2.85923480987548,2.82013416290283,2.74193286895752,2.89344787597656,2.76148319244384,2.89344787597656,2.77614593505859,2.73215770721435,2.80547142028808,2.76148319244384,2.77614593505859,2.81035900115966,2.88856029510498,2.87389755249023,2.68328189849853,2.8543472290039,2.82013416290283,2.80547142028808,2.80521417918958
120,2.75170803070068,2.87389755249023,2.83968448638916,2.75170803070068,2.89344787597656,2.77614593505859,2.9081106185913,2.78592109680175,2.7468204498291,2.81035900115966,2.76148319244384,2.78592109680175,2.81524658203125,2.90322303771972,2.88367271423339,2.68328189849853,2.86412239074707,2.82502174377441,2.81035900115966,2.81421761763723
121,2.77614593505859,2.88856029510498,2.84945964813232,2.78103351593017,2.91788578033447,2.78103351593017,2.9081106185913,2.80547142028808,2.75659561157226,2.81524658203125,2.78592109680175,2.8005838394165,2.83479690551757,2.92277336120605,2.89344787597656,2.71260738372802,2.89344787597656,2.84457206726074,2.81524658203125,2.8306810479415
122,2.79080867767334,2.88856029510498,2.84945964813232,2.79080867767334,2.92277336120605,2.78592109680175,2.92766094207763,2.80547142028808,2.79569625854492,2.82990932464599,2.79569625854492,2.82013416290283,2.84457206726074,2.9374361038208,2.91299819946289,2.7468204498291,2.89833545684814,2.86412239074707,2.82990932464599,2.84405758506373
123,2.81035900115966,2.9081106185913,2.88856029510498,2.8005838394165,2.9374361038208,2.80547142028808,2.94232368469238,2.82502174377441,2.82502174377441,2.83968448638916,2.82013416290283,2.83479690551757,2.86900997161865,2.95698642730712,2.92277336120605,2.77125835418701,2.91299819946289,2.87878513336181,2.83968448638916,2.86257894415604
124,2.82990932464599,2.91299819946289,2.9081106185913,2.81524658203125,2.96187400817871,2.80547142028808,2.94721126556396,2.83479690551757,2.82990932464599,2.87878513336181,2.83479690551757,2.84457206726074,2.88856029510498,2.97653675079345,2.9374361038208,2.78103351593017,2.92766094207763,2.88856029510498,2.87878513336181,2.8780134100663
125,2.83479690551757,2.92277336120605,2.91788578033447,2.83968448638916,2.97653675079345,2.82013416290283,2.95698642730712,2.8543472290039,2.84457206726074,2.88856029510498,2.84945964813232,2.8543472290039,2.89833545684814,2.98142433166503,2.94721126556396,2.78592109680175,2.94721126556396,2.89833545684814,2.88856029510498,2.8898465005975
126,2.84457206726074,2.9374361038208,2.92766094207763,2.83968448638916,2.98142433166503,2.83968448638916,2.97164916992187,2.87389755249023,2.86900997161865,2.9081106185913,2.86900997161865,2.85923480987548,2.9081106185913,2.99608707427978,2.95698642730712,2.81035900115966,2.96187400817871,2.91299819946289,2.9081106185913,2.90399476101524
127,2.86900997161865,2.94721126556396,2.9374361038208,2.8543472290039,3.00586223602294,2.84945964813232,2.98142433166503,2.89344787597656,2.88856029510498,2.91299819946289,2.86900997161865,2.89344787597656,2.92766094207763,3.01563739776611,2.97653675079345,2.82990932464599,2.96187400817871,2.92277336120605,2.91299819946289,2.91840026253148
128,2.87878513336181,2.96187400817871,2.95209884643554,2.87389755249023,3.02052497863769,2.85923480987548,2.99608707427978,2.89833545684814,2.90322303771972,2.94232368469238,2.89833545684814,2.89833545684814,2.95698642730712,3.03518772125244,2.98631191253662,2.84457206726074,3.01074981689453,2.93254852294921,2.94232368469238,2.93640713942678
129,2.88856029510498,2.98142433166503,2.95698642730712,2.89833545684814,3.02541255950927,2.86412239074707,3.01563739776611,2.9081106185913,2.90322303771972,2.94232368469238,2.90322303771972,2.89344787597656,2.97164916992187,3.0449628829956,2.99608707427978,2.86900997161865,3.02052497863769,2.95209884643554,2.94232368469238,2.94618230116994
130,2.91299819946289,2.98631191253662,2.95698642730712,2.90322303771972,3.04985046386718,2.87878513336181,3.03518772125244,2.92277336120605,2.92277336120605,2.95698642730712,2.91788578033447,2.92277336120605,2.98631191253662,3.0449628829956,3.00586223602294,2.87878513336181,3.03030014038085,2.96187400817871,2.95698642730712,2.95955883829217
131,2.92766094207763,3.01074981689453,2.97164916992187,2.93254852294921,3.05962562561035,2.89344787597656,3.05473804473877,2.92766094207763,2.93254852294921,2.97164916992187,2.94721126556396,2.93254852294921,2.99608707427978,3.08406352996826,3.03030014038085,2.89833545684814,3.04985046386718,2.97653675079345,2.97164916992187,2.97730847408897
